frame,timestamp,stroke,confidence
733,24.433333333333334,Neutral,0.99
734,24.466666666666665,Neutral,0.97
735,24.5,Neutral,0.99
736,24.533333333333335,Neutral,1.0
737,24.566666666666666,Neutral,0.99
738,24.6,Neutral,0.99
739,24.633333333333333,Neutral,0.93
740,24.666666666666668,Neutral,0.98
741,24.7,Neutral,0.92
742,24.733333333333334,Neutral,0.85
743,24.766666666666666,Neutral,0.91
744,24.8,Neutral,0.81
745,24.833333333333332,Neutral,0.87
746,24.866666666666667,Neutral,0.71
747,24.9,Neutral,0.57
748,24.933333333333334,Neutral,0.79
749,24.966666666666665,Neutral,0.76
750,25.0,Neutral,0.93
751,25.033333333333335,Neutral,0.74
752,25.066666666666666,Neutral,0.76
753,25.1,Neutral,0.82
754,25.133333333333333,Neutral,0.8
755,25.166666666666668,Neutral,0.85
756,25.2,Neutral,0.82
757,25.233333333333334,Neutral,0.53
758,25.266666666666666,Forehand,0.8
759,25.3,Forehand,0.82
760,25.333333333333332,Forehand,0.95
761,25.366666666666667,Forehand,0.86
762,25.4,Forehand,0.94
763,25.433333333333334,Forehand,0.56
764,25.466666666666665,Forehand,0.51
765,25.5,Forehand,0.75
766,25.533333333333335,Forehand,0.91
767,25.566666666666666,Forehand,0.66
768,25.6,Forehand,0.85
769,25.633333333333333,Forehand,0.91
770,25.666666666666668,Forehand,0.84
771,25.7,Forehand,0.78
772,25.733333333333334,Forehand,0.93
773,25.766666666666666,Forehand,0.88
774,25.8,Forehand,0.89
775,25.833333333333332,Forehand,0.91
776,25.866666666666667,Forehand,0.92
777,25.9,Forehand,0.89
778,25.933333333333334,Forehand,0.83
779,25.966666666666665,Forehand,0.98
780,26.0,Forehand,0.93
781,26.033333333333335,Forehand,0.93
782,26.066666666666666,Forehand,0.84
783,26.1,Forehand,0.7
784,26.133333333333333,Forehand,0.92
785,26.166666666666668,Forehand,0.92
786,26.2,Forehand,0.94
787,26.233333333333334,Forehand,0.94
788,26.266666666666666,Forehand,0.85
789,26.3,Forehand,0.5
790,26.333333333333332,Neutral,0.84
